,Channel,Channel Subscribers,Video Name,Posted Date,Video Views,Video Likes,Video Dislikes,Comment,Comment Likes
1761,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"It’s not a basic, but would love to see you make a Twix bar. Chocolate, Carmel and that awesome Twix cookie/biscuit",
1762,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Gunna blow the mind right here... Instead of a dollop of butter, grab that jar of peanut butter and experience Canadian Dining.",
1763,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Pee-cans or Puh-cons- mom is southern, dad is costal, struggle is real",
1764,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,What’s the difference between that French toast bread casserole and bread pudding?,11
1765,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I envy his skill.,
1766,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Why does every recipe call for entire bars of butter??? It's so freaking expensive!,
1767,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,We call the second bread zopf,
1768,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,can you do house MD ragu filled egg,
1769,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"1:02 ""First your industry-standard white country bread""
Uhh the bread I get from the store doesn't even look like that🤣",14
1770,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Babish,I have a challenge for you.Make anything actually delicious with VEGEMITE",
1771,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,What's with the elevator music?,
1772,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,You know it is an american video when cake is equal to bread,
1773,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Him: For a crowd, or a few extraordinarily hungry individuals
Me: The Fat Controller Laughed. You are wrong.",5
1774,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""grab your bounty and wipe down the edges""

destiny 2 players: well, okay then.",25
1775,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,his channel pictures glasses are off by a nanometer. sorry about ruining your day.,
1776,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,That’s not quite how you pronounce challah,
1777,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I think he should try doing Lins hot buns from Sonic Unleashed,
1778,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Mr Babish! Do egg rolls!,
1779,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,0:03 when you aren’t even trying for the paid promotion,30
1780,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I appreciate your sponsors. Why? Because they’re not RAID: SHADOW LEGENDS! Aside from that, always love this channel 😂",
1781,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"when i make french toast with soft bread, i like to pop it into the toaster instead of the oven! it makes for a super crispy, super well-soaked end product!!",
1782,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,That opening music makes me so happy.,
1783,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I've been making French toast casserole with a loaf of croissant bread from whole foods! Delicious!,1
1784,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Melissa Clark’s creme brûlée French toast recipe is probably the best I’ve ever tasted, pure decadence",
1785,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,If you haven't already been asked... my watch OCD is kickin' in.  What brand and model of watch is that you are wearing?,1
1786,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Do pizza in a cup from “The Jerk”,
1787,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Binging with babish would make the best house wife

Change my mind.",
1788,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Anything with the word ""French"" or anything with the French language in it has to have copious amounts of butter.",
1789,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Seems more Bread Pudding (without raisins) than French Toast?,
1790,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I made it, it turned out great!",
1791,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"this is so far away from French toast, you may aswell just rename it American toast....",
1792,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,If I did all this for breakfast I would be 5 hours late to work,
1793,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I have since the show started wanted to see ichiraku ramen from naruto,
1794,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Where I’m from there’s no such thing as custard in French toast - just scrambled eggs 😆,
1795,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"The Babish Bread Scale, coming soon to a textbook near you.",
1796,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Did you get high after all that nutmeg !?,
1797,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,its just french toast with extra steps,
1798,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,4:35 You know its good when the fork-shake-of-appreciation becomes the air-guitar-of-appreciation,4
1799,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""French Toast Casserole"" - or bread and butter pudding.",35
1800,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Andrew, I'm disappointed by the lack of apple pie filling in your French toast casserole",21
1801,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Bold of him to be advertising paper towels in these times...,5
1802,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Babish please make healthy recipes just for a couple weeks. We are fat, I made the parsley pasta from chef and it is not helping... Haha",
1803,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Don’t ask why. Just turn your captions on and go to 2:16.,
1804,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I make a Christmas Day French toast that I make with eggnog instead of milk. I add 3-6 egg yolks, vanilla extract, almond extract, cinnamon, nutmeg, all spice, and 2-4 ounces of whiskey of your choice (I use bourbon). The syrup is made with toasted nuts, such as walnuts, pecans, or almonds. After roasting I add brown sugar and butter. Once that has mad a nice syrup I add the zest and juice of one orange and real maple syrup. I do this before making the toast so that it’s hot as the toast is done. For the bread I use Pantone. I put it on its side so that it’s circular slices cut 1”-1.5”.  If you can eat more than one slice without going into insulin shot you are the man!",
1805,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I make a french toast grilled cheese. Texas toast, savory custard, shredded cheese, (Cheddar works well), and a melty sliced cheese. Before putting in the pan, sprinkle the french toast with the shredded cheese of your choice and caramelize the cheese on the bread. then place your favorite melty sliced cheese, some caramelized onion, sauteed mushrooms, and finish in the oven.",
1806,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Lmao that bit with the sponsor is funny,
1807,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I had literally just failed making French toast this morning,32
1808,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I'm surprised you didn't let the custard mature in the fridge overnight,
1809,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,you should make the turducken from glee. Its a chicken stuffed in a duck stuffed in a turkey.,
1810,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,So the last one is bread pudding?,
1811,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,How the hell can anyone hit unlike on any of these videos?,
1812,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,French toast warms my heart!!,18
1813,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I like mine salty not sweet, tyvm.",
1814,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Why would you want an uncut loaf if you’re just going to make it stale anyway?,
1815,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,This video gave me diabetes just watching him add all the sugar and male syrup. No whipped cream and fruit?! Ugh!,
1816,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,You should try to make the burger from Bob’s burgers,
1817,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I just use 4 eggs to a cup of milk for the custard.,
1818,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Thats bread pudding,
1819,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,See this is a lot more complicated than the classic Scottish eggy bread. Cheap white sliced bread + egg + frying pan,
1820,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,All that syrup seems excessive,
1821,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,In the cooking world- getting a whisk tattoo is as hard-core as it gets.,4
1822,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Next episode : premium Salisbury steak,
1823,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Where can I find nutritional info?,
1824,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Ah yes, a balanced breakfast",
1825,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Greg doucette watching like👀👀,1
1826,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Babish! Could you do a Lord of The Rings special?,5
1827,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,In my country French toast is a savoury thing,
1828,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,make key lime pie from the shape of water,
1829,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Where are the anabolic french toast from the doc?,1
1830,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Can you stop with the corporate promotion, dude?",
1831,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Babish is like the requiem arrow from JoJo. He's always making a found recipe better.,22
1832,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,My mom makes french toast casserole the same way except she  puts cubes of creme cheese in with it before baking and its so good.,
1833,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Wow,this would really help. If I wasn’t born into a black family that can’t afford any of the ingredients. Guess I’ll just make a grilled cheese sandwich.",1
1834,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Look basic french toast is easy.
Take white bread. Set aside
Take eggs and milk put into a bowl mix (look if i have to literally spell it out to you....)
Put cinnamon and sugar into bowl mix  ",
1835,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,You should also make the boiled cream cream from Skyrim.,
1836,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Hi my name is Jayden i am 8 years old and i love ur videos,
1837,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,WFT. man....   how can french toast be so complicated?,
1838,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Maybe pancakes from Helltaker hmmm ?,
1839,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Shame to ruin all those with so much syrup. Just the slightest drizzle is enough. The stuff is so sweet!,
1840,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I just want to states the fact that when I went to whole foods yesterday I was looking to re-up on paper towels and remembered you.,25
1841,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,my doctor brought me here,
1842,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,The casserole looks a lot like bread pudding to me..,
1843,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Bro you hold a knife and fork like an infant,
1844,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,French toast was paid actor,
1845,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Imagine missing the toilet with a margin like this, well I guess bounty is here.",10
1846,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,DO THE BROODWICH FROM AQUA TEEN HUNGER FORCE.,
1847,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"dunno how many times i go to your channel for dinner. Lol (mac and cheese was slammin btw!)  biscuts and gravy would be an awesome meal for you to take on, as well as 'bangers and mash' <3",
1848,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,DO HOW TO MAKE A BLT,
1849,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I tried to make it but it ran away before I could finish,
1850,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"“Real vanilla extract”
Damn, this man must have a monopoly on those bounty paper towels",11
1851,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,do a food from mlp fim,
1852,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Cinnamon and butterscotch pie from undertale would be fun to make !!!!,
1853,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can I marry you? 🌼,
1854,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,can u make sandvich from tf2?,
1855,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Even though I love his regular episodes, you sometimes gotta go back to the Basics😁😁",15
1856,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Me: san xian noodles Babish: do you mean ""literally anything else""",1
1857,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Please make Molé Sauce from unbreakable kimmy schmidt,
1858,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,IT'S STILL BOUNTY IN AMERICA???,
1859,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,You should make Ed's sauce from Good Burger,
1860,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,You should make something from Futurama,
1861,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Well now I’m hungry,
1862,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Its just the same as eggy bread,
1863,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Panettone... Just saying!,
1864,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I have been waiting for him to make this for the longest time now,4
1865,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,great! ok ok,
1866,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,French toast is actually called ‘pain perdu’ in french and it means lost bread. It is made when the bread is too stale to eat normally. In my family we dip the bread in a bowl of milk then dip it in another bowl of eggs (always making sure to do the eggs 2nd since it gives the nice yellow colour). Then transfer it to a frying pan and cook it. I normally just add a little sugar on top and that’s it.,
1867,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you make the Chocolate Chipped Sundae Supreme from Sonic Unleashed?,
1868,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you make malasadas from Pokémon?,
1869,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Sir i dont think bread swim,
1870,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,that's posh eggy bread.,
1871,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Its the first time i see a bounty sponsored video,1
1872,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can I request nasi lemak,
1873,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Hey, Andre. I really like your channel. I wished that there are more ""I've made this recipe"" comments so those who are interested with actually trying the recipes could exchange informations and experiences. I'm an amateur in baking so and self taught. So, this will help a lot. 
I recommend you put comments box on your website? Because comments on youtube will be overflowed with other stuffs.",31
1874,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,QUIT WASTING FOOD  hits with spoon  but yeah the silly infomercial spill for the Bounty Paper Towels© Absorbent Cleaning Sheets sometimes seems like a waste of resources.,
1875,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,forgot the powdered sugar,
1876,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you maybe try make some Romulan dishes from Star Trek????,
1877,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,HI Babish Can you make the Homer Simpson Donut??,
1878,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"In germany, we have something similar called ""arme ritter"" which translates to ""poor knights"".",19
1879,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Seriously no sourdough?,
1880,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I wanna see you Try your hand at Sushi...,
1881,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Too much liquid.  Should be 3 eggs and a few spoons of milk,
1882,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,you should make your own version of The Twinkie Wiener Sandwich that Weird Al makes in UHF.,
1883,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I was genuinely concerned when he missed the bread at the start. That is until BOUNTY came to the rescue. Quicker Picker Upper style,13
1884,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,The sugar in the casserole is giving me mental diabetes,
1885,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,This would be awesome with apples,
1886,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Please do the holographic meatloaf from spongebob,
1887,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Wait do you expect people to make this?,
1888,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""They can get simpler"" he says as he makes casserole lol Dip bread in eggs and heat it up!! thats the simple way babish lol",17
1889,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Banish: “Aw man....aw man I totally didn’t mean to miss the plate, dang it. Well lucky for you I have BOUNTY right by me”",4
1890,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Americano tem que mergulhar tudo em xarope e manteiga, até rabanada.",
1891,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Lol more of the same sponsee,
1892,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,This was all an ellaborate ploy for Ol'Babby to eat a stick of butter,
1893,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,The day after aunt jemima gets cancelled babish makes French toast 😂,3
1894,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Make peppermint mochas from Mr robot,
1895,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Could u make jake and amy's cake from b99?,
1896,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,@Babish how do u think the casserole would taste if bacon or breakfast sausage was added?,
1897,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Sense when do bounty sponsor Nani???,
1898,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""i missed the plate by a wide margin""
you were on another continent with that syrup",9
1899,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,You made bread pudding not French toast 🤔🤔,
1900,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Err so this is not French toast! French toast (in UK parlance) is savoury and eaten with your bacon breakfast.

You made pain perdu and bread and butter pudding...",
1901,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,For some I'm cringed up by this channels name,
1902,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Hey Babish do Burger vs burrito from Teen Titans Go,
1903,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,babish can you pls make uncle irohs jasmine tea from avatar,
1904,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I wish he is my father,1
1905,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I can never seem to complete a banish recipe I don’t have vanilla and nutmeg😭😭😭😩,
1906,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Oh. The title is misleading. Of course.,
1907,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"When Binging with Babish is being sponsored by Bounty

His Counter: “no no, not again, please!”",3
1908,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Please do tree trunks apple pie from adventure time,
1909,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,You need to make a dish from the game monster hunter man.,
1910,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,What happened to jess,1
1911,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you do Buddy’s spaghetti from Elf?,1
1912,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Where can you buy unsliced brioche like that?,
1913,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,i suggest making meemaws brisket,
1914,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,This guy makes me sick,
1915,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I never liked sweets. So much so, that as a kid, my French toast was made with just egg( not custard ) fried and then topped with worshire sauce and black pepper ( do a savoury taste over a sweet) and I still eat it religiously to this day!",
